"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","payload_bytes","concurrency","target_messages_per_second","transformer_work_iterations","sink_process_delay_ms","max_retry_attempts","retry_backoff_ms","failure_action","failure_target","failure_after_seconds","producer_retry_attempts","producer_stream_reconnects","producer_recovery_events","producer_avg_recovery_ms","producer_max_recovery_ms","unary_acknowledged_requests","throughput_messages_per_second","throughput_megabytes_per_second","duration_seconds","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms","mean_inter_arrival_ms","p95_inter_arrival_ms","inter_arrival_jitter_ms","messages_received","bytes_received","duplicates","ordering_violations","completion_ratio","lost_messages","duplicate_ratio","estimated_failure_at_unix_nano","time_to_first_post_failure_message_ms","e2e_recovery_ms","sustained_target_recovered","backlog_drain_ms","recovery_window_p95_latency_ms","throughput_debt_messages","post_failure_duplicates","post_failure_duplicate_ratio","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","transformer_cpu_avg_pct","transformer_cpu_peak_pct","transformer_memory_avg_mib","transformer_memory_peak_mib","transformer_samples","sink_cpu_avg_pct","sink_cpu_peak_pct","sink_memory_avg_mib","sink_memory_peak_mib","sink_samples","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples"
"synthetic-clean-rmqs-p256-c8","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","21837.880022719914","5.331513677421854","0.915839815","450.413875","590.811638","622.189229","628.978338","0.02433741017049984","0.000642","1.0295678605478948","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","8","8","3","0","0","1","1","3","0.9","0.9","1987","1987","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p256-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","25199.52193986928","6.152227036100898","0.79366585","367.581863","556.226361","571.376478","578.272194","0.03182737311864511","0.000642","1.2275504095995533","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.7","0.7","8","8","3","0.3","0.3","2","2","3","6.3","6.3","250","250","3","0.1","0.1","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p256-c16","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","15064.928731795546","3.677961116161022","1.327586765","583.87403","783.064592","823.382892","847.294325","0.03509436191808377","0.000733","1.1101186200108926","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.3","0.3","12","12","3","0","0","1","1","3","7.9","7.9","1988","1988","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p256-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","18432.528418180187","4.500129008344772","1.085038338","522.291636","671.253819","691.083885","691.475027","0.04446175218759653","0.000733","1.4809709650356513","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.3","1.3","12","12","3","0.3","0.3","2","2","3","8.3","8.3","279","279","3","0.1","0.1","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p1024-c1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","17809.89451094403","17.392475108343778","1.122971278","263.335961","314.196019","338.327818","343.641735","0.039836877743877626","0.000825","1.0351572587619928","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","2","2","3","0","0","1","1","3","0.7","0.7","1988","1988","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p1024-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","17627.67906204544","17.21453033402875","1.134579313","166.748265","284.570913","287.868989","291.950172","0.054126505325257424","0.000825","1.9341597792746912","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","3","3","3","0.3","0.3","2","2","3","5.6","5.6","305","305","3","0.1","0.1","18","18","3","1.8","1.8","323","323","3"
"synthetic-clean-rmqs-p1024-c4","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","23576.743241732147","23.02416332200405","0.848293583","289.861819","496.283782","534.451489","547.491531","0.033986615780777926","0.000733","1.035285432457452","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","5","5","3","0","0","2","2","3","8.2","8.2","1987","1987","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p1024-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","5344.328035555998","5.2190703472226545","3.742285254","3013.245595","3213.021451","3252.768118","27041.044938","0.04417803425170063","0.000734","1.3644370336658935","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.3","1.9","28","39","3","1","1","10","10","2","1.96666666666667","2.7","380","398","3","0.1","0.1","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p1024-c8","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","18987.208459115795","18.542195760855268","1.053340729","479.294741","681.51727","757.49106","776.099026","0.04119577103854022","0.000733","1.4019485137104517","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","8","8","3","0","0","2","2","3","7","7","1988","1988","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p1024-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","18983.11626263277","18.538199475227316","1.053567798","435.463046","653.24526","703.651017","705.065801","0.04080819915994582","0.000733","1.2196142778383814","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","8","8","3","0","0","2","2","3","0.5","0.5","400","400","3","0.1","0.1","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p1024-c16","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","15090.765696532799","14.737075875520311","1.325313798","584.81343","786.572493","812.39985","816.866217","0.04568088769437191","0.000733","1.2565504955271678","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","12","12","3","0","0","1","1","3","7.3","7.3","1986","1986","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p1024-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","13015.344738731123","12.710297596417112","1.536647734","740.839175","988.853881","1006.928165","1009.871032","0.059239304265238796","0.000733","1.6863702751518626","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.4","1.4","12","12","3","0.4","0.4","2","2","3","9.5","9.5","449","449","3","0.1","0.1","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p4096-c1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","5974.880422664236","23.339376651032172","3.347347325","1112.950919","1526.040695","1573.901969","1579.404077","0.15334988734438215","0.002567","2.5163807439559496","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","2","2","4","0","0","1","1","4","7.2","7.2","1984","1984","4",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p4096-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","7284.346122655284","28.4544770416222","2.7456136300000002","377.827996","461.597029","475.90647","482.52627","0.12397908060404923","0.002934","2.225581341789023","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","3","3","5","0.3","0.3","2","2","5","7.3","7.3","449","449","5","0.1","0.1","18","18","5",,,,,"0"
"synthetic-clean-rmqs-p4096-c4","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","8928.293794507028","34.87614763479308","2.240069655","587.409888","998.299755","1191.075943","1225.670759","0.10538686224314525","0.001009","2.480826049235351","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","5","5","3","0","0","1","1","3","1.1","1.1","1986","1986","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p4096-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","9268.977047899965","36.20694159335924","2.157735411","412.520163","589.327102","618.130602","672.166177","0.10232328346420651","0.001009","2.1764273985739955","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","6","6","3","0","0","2","2","3","20.4","20.4","448","448","3","0.2","0.2","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p4096-c8","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","8859.157049904406","34.60608222618909","2.257551129","852.430867","1173.348251","1220.655309","1274.472899","0.09794549902497661","0.001742","1.9655819582985823","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","8","8","4","0","0","2","2","4","6.3","6.3","1987","1987","4",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p4096-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","9215.283253492687","35.99720020895581","2.170307678","847.914733","1101.414038","1194.386038","1248.168154","0.10051441262066775","0.001466","2.1306819373171773","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.7","0.7","8","8","4","0.3","0.3","2","2","4","6.9","6.9","453","453","4","0.1","0.1","18","18","4",,,,,"0"
"synthetic-clean-rmqs-p4096-c16","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","7859.636898175985","30.701706633499942","2.544646815","1077.063511","1589.775243","1934.461978","1981.86336","0.10696234261717376","0.001283","2.1606443923790226","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","11","11","4","0","0","2","2","4","6.6","6.6","1988","1988","4",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p4096-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","6788.005597367694","26.515646864717553","2.946373528","1442.358577","1771.76989","1914.431272","2000.306621","0.11748684939249847","0.001192","2.343948094553725","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.5","1.5","12","12","4","0.3","0.3","2","2","4","8.5","8.5","451","451","4","0.1","0.1","18","18","4",,,,,"0"
"synthetic-clean-rmqs-p16384-c1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","2233.1757288321387","34.89337076300217","8.955855888","710.979394","1001.101088","1041.383454","1068.784545","0.43382077153862453","0.17435","4.2038901517733995","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.87142857142857","19.5","5","23","7","2","14","3","9","7","5.01428571428571","30.3","1987.71428571429","2046","7",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p16384-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","2397.2483406427677","37.457005322543246","8.342898673","780.2706","1064.521139","1106.622355","1173.381263","0.41081293769691396","0.14135","4.228578496709249","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","3","3","6","0.8","0.8","2","2","6","7.5","7.5","452","452","6","0.1","0.1","18","18","6",,,,,"0"
"synthetic-clean-rmqs-p16384-c4","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","3054.570764741026","47.72766819907853","6.547564794","1922.316786","2656.399481","2899.4783","3085.906113","0.31977423526180926","0.004491","6.210104649729805","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","5","5","5","0.3","0.3","1","1","5","6.4","6.4","1988","1988","5",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p16384-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","2667.075918086773","41.67306122010583","7.498849157","1477.343893","2381.990485","2577.38834","2684.121981","0.35789538821943867","0.005317","4.829297382035613","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","6","6","6","0","0","2","2","6","0.7","0.7","452","452","6","0.1","0.1","18","18","6","1.8","1.8","323","323","6"
"synthetic-clean-rmqs-p16384-c8","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","0","465.80628785756073","7.2782232477743865","42.936303183","200.43559","407.182614","598.828746","3105.34361","2.0032505793789674","3.5904","7.276526642829237","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"0.369565217391304","0.4","424","424","46","0.121052631578947","0.3","165.315789473684","350","133","0.699999999999999","9.5","17.85","28","140","2.05","22.6","2017.85","2044","140",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p16384-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","0","3068.6846090956733","47.948197017119895","6.517450487","2791.344399","3420.06237","3541.756186","3635.450329","0.3144599219461429","0.004583","4.560264568405255","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","8","8","5","0","0","2","2","5","1.4","1.4","448","448","5","0.1","0.1","18","18","5",,,,,"0"
"synthetic-clean-rmqs-p16384-c16","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","0","446.8876181705457","6.9826190339147765","44.753981061","218.54755","495.8923","613.220138","3205.425788","2.0897669519475865","3.217866","9.187677910504135","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"0.354347826086957","0.4","507","507","46","0.247368421052631","0.5","177.894736842105","346","133","0.765000000000001","8.5","14.5","24","140","2.17","23.5","2012.9","2036","140",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p16384-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","0","3058.757725601121","47.793089462517514","6.538602202","3465.770941","4314.614388","4425.65718","4533.407764","0.3039335743287735","0.004492","5.144239074896071","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","12","12","5","0","0","2","2","5","0.8","0.8","441","441","5","0.1","0.1","18","18","5",,,,,"0"
"synthetic-clean-unary-p256-c1","unary","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","1031.6365327636822","0.25186438788175836","19.386672888","0.261","0.4526","2.1841","30.6164","0.9693821135056734","0.8668","3.113268246066674","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","22.7636363636364","62.6","3.18181818181818","7","11","13.6","37.4","3.18181818181818","7","11","0.518181818181818","0.9","197","197","11",,,,,"0",,,,,"0"
"synthetic-clean-unary-p256-c1-rep1","unary","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","969.8339297150575","0.2367758617468402","20.622087336","0.263542","0.500594","1.088362","54.686588","1.0293478270413539","0.906953","4.765818112375683","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"31.1","31.1","7","7","4","19.1333333333333","45.5","4.08333333333333","7","12","12.6083333333333","29.7","4.08333333333333","7","12","0.341666666666667","0.4","200","200","12","0.1","0.1","18","18","12",,,,,"0"
"synthetic-clean-unary-p256-c4","unary","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2200.591823732151","0.5372538632158572","9.088464196","0.326517","0.710234","13.291303","20926.695823","0.331901998949948","0.6578","2.3284523836765834","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","5","0","0","2","2","5","0.3","0.3","197","197","5",,,,,"0",,,,,"0"
"synthetic-clean-unary-p256-c4-rep1","unary","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2923.4251339537072","0.7137268393441668","6.841290296","0.374301","0.800602","12.08754","41.946937","0.3395624646732396","0.794202","2.104489133464997","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","6","0","0","2","2","6","0.3","0.3","201","201","6","0.1","0.1","18","18","6",,,,,"0"
"synthetic-clean-unary-p256-c8","unary","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","4837.4236588727435","1.1810116354669784","4.134432171","0.395175","0.7634","34.563748","55.223677","0.19798398529926423","0.664859","2.1163450135853674","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","2","2","4","0.2","0.2","1","1","4","0.3","0.3","197","197","4",,,,,"0",,,,,"0"
"synthetic-clean-unary-p256-c8-rep1","unary","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","4755.552601585933","1.1610235843715657","4.205610089","0.404617","0.813542","3.685641","57.790789","0.20829743527176334","0.686034","2.3538443951055794","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","4","0","0","2","2","4","0.4","0.4","201","201","4","0.1","0.1","18","18","4",,,,,"0"
"synthetic-clean-unary-p256-c16","unary","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","6657.80017457318","1.6254394957454052","3.003995235","0.4653","1.159675","44.969842","59.490945","0.147645912745638","0.423959","1.9382856128877137","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","2","2","4","0.2","0.2","2","2","4","0.3","0.3","197","197","4",,,,,"0",,,,,"0"
"synthetic-clean-unary-p256-c16-rep1","unary","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","5855.968712243148","1.4296798613874873","3.415318794","0.647533","3.162133","20.577516","69.071013","0.1688535899794989","0.703725","1.4238906885727887","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","4","0","0","2","2","4","0.3","0.3","200","200","4","0.1","0.1","18","18","4",,,,,"0"
"synthetic-clean-unary-p1024-c1","unary","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","963.4510970134917","0.940870211927238","20.758708005","0.237416","0.455217","2.436225","20922.06626","0.8989933965198248","0.947742","3.4773128432564073","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","11.03","36.3","3.5","7","10","7.34","24","2.8","7","10","0.37","0.4","197","197","10",,,,,"0",,,,,"0"
"synthetic-clean-unary-p1024-c1-rep1","unary","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","1001.0090418390971","0.9775478924209933","19.979839506","0.256483","0.524883","4.481583","42.21809","0.9969864105705202","1.017042","3.40616433096327","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"29.2","29.2","7","7","5","18.4818181818182","40.3","4.27272727272727","7","11","12.3909090909091","26.9","4.27272727272727","7","11","0.3","0.3","201","201","11","0.1","0.1","18.4545454545455","19","11","1.92727272727273","2.2","459.454545454545","460","11"
"synthetic-clean-unary-p1024-c4","unary","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2672.143350588865","2.6095149908094384","7.484628396","0.3675","0.847701","3.7062","57.48611","0.3711338908945527","0.7525","2.981802530752747","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","6","0","0","1","1","6","0.3","0.3","197","197","6",,,,,"0",,,,,"0"
"synthetic-clean-unary-p1024-c4-rep1","unary","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2613.253066673053","2.5520049479229034","7.65329629","0.35035","0.75845","19.857749","43.715189","0.38045885839292015","0.732234","2.540960089544704","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","6","0","0","2","2","6","0.3","0.3","201","201","6","0.1","0.1","19","19","6",,,,,"0"
"synthetic-clean-unary-p1024-c8","unary","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","4337.59274668192","4.235930416681563","4.610852417","0.406","0.9642","23.704403","40.359205","0.22710625571279142","0.652","1.9162140688008467","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","1","1","4","0.2","0.2","1","1","4","0.4","0.4","197","197","4",,,,,"0",,,,,"0"
"synthetic-clean-unary-p1024-c8-rep1","unary","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3718.2866518091987","3.6311393084074206","5.37882145","0.414058","1.232366","34.632031","49.178523","0.266677044352219","0.710508","2.3746025282984746","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","5","0","0","2","2","5","0.3","0.3","201","201","5","0.1","0.1","19","19","5",,,,,"0"
"synthetic-clean-unary-p1024-c16","unary","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","5697.7744008309755","5.5642328133114995","3.510142486","0.487","1.8444","41.195306","48.720007","0.17262187499375237","0.4232","1.9138670704482683","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","1","1","4","0.2","0.2","1","1","4","0.3","0.3","197","197","4",,,,,"0",,,,,"0"
"synthetic-clean-unary-p1024-c16-rep1","unary","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","5371.6044912301","5.245707510966895","3.723282314","0.46035","1.769809","47.725607","52.701549","0.1841146485824287","0.40315","2.161836004768579","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","5","0","0","2","2","5","0.3","0.3","201","201","5","0.1","0.1","19","19","5",,,,,"0"
"synthetic-clean-unary-p4096-c1","unary","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","858.0292683769187","3.3516768295973387","23.309228178","0.240258","0.508109","1.528083","20958.305488","1.0267457459372895","1.000633","4.62427808640726","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","14.4583333333333","34.7","4.08333333333333","7","12","9.41666666666667","22.6","3.5","7","12","0.3","0.3","197","197","12",,,,,"0",,,,,"0"
"synthetic-clean-unary-p4096-c1-rep1","unary","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","858.8933574861887","3.3550521776804247","23.285777944","0.261617","0.519383","6.219125","2744.674866","1.026230714185705","0.981291","3.4167119225615403","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"25.7","25.7","7","7","6","16.45","32.9","4.5","7","12","10.9","21.8","4.5","7","12","0.3","0.3","201","201","12","0.1","0.1","19","19","12",,,,,"0"
"synthetic-clean-unary-p4096-c4","unary","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","1900.9395247133505","7.425545018411525","10.521113239","0.350259","0.753867","24.336398","20914.264916","0.38736752517625817","0.683467","2.543837878600744","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","6","0","0","1","1","6","0.4","0.4","197","197","6",,,,,"0",,,,,"0"
"synthetic-clean-unary-p4096-c4-rep1","unary","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2459.9445739826865","9.60915849211987","8.130264483","0.36905","0.830316","22.087724","48.479474","0.4046691547077345","0.750109","2.6784623890868597","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","6","0","0","2","2","6","0.3","0.3","201","201","6","0.1","0.1","20","20","6",,,,,"0"
"synthetic-clean-unary-p4096-c8","unary","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3994.104048988271","15.601968941360434","5.007380818","0.416625","0.875875","49.697812","66.300661","0.24662238356917865","0.651017","2.907182620311939","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.3","0.3","1","1","4","0.3","0.3","1","1","4","0.3","0.3","197","197","4",,,,,"0",,,,,"0"
"synthetic-clean-unary-p4096-c8-rep1","unary","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3708.8914469319247","14.487857214577831","5.39244685","0.443116","1.111092","40.824575","56.793824","0.2676653233161672","0.707209","2.5847797225895577","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","5","0","0","2","2","5","0.3","0.3","201","201","5","0.1","0.1","20","20","5",,,,,"0"
"synthetic-clean-unary-p4096-c16","unary","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","4670.357796148126","18.243585141203617","4.282327152","0.503067","3.533292","36.242155","42.436347","0.2105987707385361","0.443941","2.167043485912719","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","1","1","5","0","0","1","1","5","0.3","0.3","197","197","5",,,,,"0",,,,,"0"
"synthetic-clean-unary-p4096-c16-rep1","unary","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","4850.0683234823555","18.94557938860295","4.123653249","0.535792","1.683641","63.42499","74.517482","0.20397656297814837","0.448433","2.874575407678288","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","4","0","0","2","2","4","0.4","0.4","201","201","4","0.1","0.1","20","20","4","10.8","10.8","317","317","4"
"synthetic-clean-unary-p16384-c1","unary","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","933.5903304861821","14.587348913846595","21.422672608","0.307633","0.568333","4.115558","41.68743","1.0412870655032682","1.050599","3.4279999079127244","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"29.4","29.4","7","7","5","17.0833333333333","41","4.08333333333333","7","12","11.75","28.2","3.5","7","12","0.3","0.3","197","197","12",,,,,"0",,,,,"0"
"synthetic-clean-unary-p16384-c1-rep1","unary","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","899.2953263686413","14.05148947451002","22.239635205","0.3242","0.779","4.0215","44.925099","1.109675949097464","1.5092","3.5578950363117627","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"30.9","30.9","7","7","5","20.0307692307692","43.4","4.30769230769231","7","13","13.1076923076923","28.4","4.30769230769231","7","13","0.3","0.3","200.538461538462","201","13","0.1","0.1","18","18","13","1.1","1.1","461","461","7"
