"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","payload_bytes","concurrency","target_messages_per_second","transformer_work_iterations","sink_process_delay_ms","max_retry_attempts","retry_backoff_ms","failure_action","failure_target","failure_after_seconds","producer_retry_attempts","producer_stream_reconnects","producer_recovery_events","producer_avg_recovery_ms","producer_max_recovery_ms","unary_acknowledged_requests","throughput_messages_per_second","throughput_megabytes_per_second","duration_seconds","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms","mean_inter_arrival_ms","p95_inter_arrival_ms","inter_arrival_jitter_ms","messages_received","bytes_received","duplicates","ordering_violations","completion_ratio","lost_messages","duplicate_ratio","estimated_failure_at_unix_nano","time_to_first_post_failure_message_ms","e2e_recovery_ms","sustained_target_recovered","backlog_drain_ms","recovery_window_p95_latency_ms","throughput_debt_messages","post_failure_duplicates","post_failure_duplicate_ratio","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","transformer_cpu_avg_pct","transformer_cpu_peak_pct","transformer_memory_avg_mib","transformer_memory_peak_mib","transformer_samples","sink_cpu_avg_pct","sink_cpu_peak_pct","sink_memory_avg_mib","sink_memory_peak_mib","sink_samples","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples","resource_stats_valid","missing_resource_roles","resource_stats_missing_roles"
"single3-final-20260504-synthetic-clean-rmqs-p16384-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","3518.744318524363","54.98037997694317","5.683845767","1571.781278","2185.316073","2242.18968","2320.830376","0.27939256307817806","0.121965","2.542277376667145","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.9","0.9","6","6","9","0.5","0.5","2","2","9","24.6","24.6","127","127","9",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p16384-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","0","5603.095223986711","87.54836287479236","3.569455667","782.949751","1846.059573","1944.675619","2018.122605","0.2563251983599397","0.05512","2.798822447751065","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","8","8","8","0.5","0.5","3","3","8","26.2","26.2","131","131","8",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p16384-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","0","5016.652984009027","78.38520287514105","3.986721837","877.827287","1810.684573","2191.883356","2593.6099","0.27333843532180074","0.012756","3.9773080749997876","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","12","12","9","0","0","3","3","9","26.8","26.8","137","137","9",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c1-rep1","unary","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","932.9736973498894","0.22777678157956285","21.43683156","0.347342","0.890167","3.926099","45.177518","1.1421970903045187","1.731769","3.326449064192977","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"31.9","31.9","7","7","12","2.26086956521739","38.8","3.17391304347826","7","23","7.08695652173913","35.6","4.30434782608696","7","23",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c1-rep2","unary","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","934.5482377872806","0.2281611908660353","21.400714475","0.350361","0.884276","3.504142","42.797518","1.1442648887444342","1.769319","3.1261331671068855","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"32.8","32.8","7","7","10","8.43478260869565","17.2","4.39130434782609","7","23","4.23043478260869","8.3","4.39130434782609","7","23",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c1-rep3","unary","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","813.1807919655117","0.198530466788455","24.594776706","0.393954","1.306938","4.174528","48.911737","1.3122429718986013","2.530226","3.5234036587359223","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"31.7142857142857","31.8","7","7","14","13.26","21.7","5","7","25","9.576","33","5","7","25",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c4-rep1","unary","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","3361.957377442245","0.8207903753521106","5.948915395","0.439262","1.15365","15.395924","32.855196","0.3774316336816834","0.998199","1.8947690726222133","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","2","2","11","0","0","3","3","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c4-rep2","unary","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2529.6813399449056","0.6175979833849867","7.906134138","0.446343","1.137227","11.830955","47.333599","0.390853045452276","0.985186","2.173981016441714","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","11","0.6","0.6","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c4-rep3","unary","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2899.745784260158","0.7079457481103901","6.897156333","0.478332","1.71705","7.112755","51.405767","0.425084008800438","1.21664","2.3301178885241485","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","11","0","0","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c8-rep1","unary","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","5941.331149772141","1.450520300237339","3.366248993","0.516897","1.132482","3.087075","56.737705","0.23933652252612597","0.87924","2.268338174351424","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","8","0.5","0.5","2","2","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c8-rep2","unary","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","5926.17705360475","1.446820569727722","3.3748569809999998","0.530499","1.55274","11.266781","53.069094","0.24182191034551884","0.913023","1.909517339380356","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","8","0","0","2","2","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c8-rep3","unary","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3563.339284114095","0.8699558799106677","5.612712797","0.584304","2.336263","17.368021","49.305734","0.2772848199909966","1.049827","1.6993077110275232","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","9","0.6","0.6","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c16-rep1","unary","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","5416.880525109797","1.3224805969506341","3.69216192","0.652961","2.584404","36.733829","55.994436","0.17884119895995085","0.645679","1.6954477784765478","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","2","2","7","0.6","0.6","2","2","7",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c16-rep2","unary","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","5765.964473991838","1.4077061704081635","3.468630459","0.617625","1.739161","44.104965","62.874542","0.16978209525476576","0.607288","2.1016986932448365","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","7","0.4","0.4","2","2","7",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p256-c16-rep3","unary","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","9361.713334227992","2.285574544489256","2.136361079","0.636111","2.708786","26.601288","40.306389","0.18585439796990114","0.625536","1.683516037275705","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.7","0.7","2","2","7","0.6","0.6","2","2","7",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c1-rep1","unary","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","968.9620887883812","0.9462520398324035","20.640642427","0.337046","0.899421","6.369418","40.014328","1.1038372558127896","1.785061","2.8098820926382713","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.25","0.5","3","3","22","5.9","11.8","4.5","7","22",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c1-rep2","unary","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","959.4764151172682","0.9369886866379572","20.844702053","0.342295","0.918031","4.021898","41.951361","1.1207432222111162","1.801458","2.9534415077762675","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.10434782608696","4.4","4.39130434782609","7","23","0","0","2","2","23",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c1-rep3","unary","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","873.3557454795939","0.8528864701949159","22.900175677","0.361952","1.103042","4.834059","51.170648","1.2234288250412475","2.280946","3.2043951849186687","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"31.2","31.2","7","7","11","10.6875","49.6","5.16666666666667","7","24","8.16666666666667","36.4","4.70833333333333","7","24",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c4-rep1","unary","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2902.448553199635","2.8344224152340187","6.89073368","0.447928","1.35988","12.680533","49.779148","0.4169842440121997","1.043553","2.31711276173397","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","11","0","0","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c4-rep2","unary","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","3054.2800813214653","2.9826953919154935","6.548187942","0.434986","1.110893","3.410453","54.996024","0.4040011855092796","0.961314","2.7620271500426536","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","2","2","11","0","0","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c4-rep3","unary","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2213.823365514412","2.161936880385168","9.034144418","0.473205","1.659834","9.758409","48.395693","0.44770515910795766","1.174588","2.411201586372063","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","11","0","0","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c8-rep1","unary","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3679.08942833919","3.59286076986249","5.436127713","0.511637","1.762916","26.463106","50.392562","0.26751979898995065","0.861365","2.0704257136982176","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","9","0.5","0.5","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c8-rep2","unary","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3675.154311451253","3.589017882276614","5.441948366","0.50185","1.667908","26.719564","54.210272","0.26772053912695365","0.835559","1.9787341653143748","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","9","0.4","0.4","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c8-rep3","unary","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","4724.011414776171","4.613292397242354","4.233690024","0.530936","2.313601","28.141646","58.601444","0.2901663496674903","0.915832","1.9474696140794718","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","2","2","9","0","0","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c16-rep1","unary","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","8274.463644663883","8.080530902992074","2.417075095","0.595942","2.289437","58.739734","65.947678","0.19222186204310218","0.550773","2.386059116148679","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","7","0","0","3","3","7",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c16-rep2","unary","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","8261.2315657397","8.067608950917675","2.420946543","0.620199","2.553798","30.817737","52.692119","0.19763206475323958","0.578107","1.8489937493967517","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","2","2","8","0.4","0.4","2","2","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p1024-c16-rep3","unary","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","4690.027695556238","4.580105171441638","4.264367142","0.642517","2.33022","52.299861","68.339204","0.20952629236462048","0.583904","2.4872886328592845","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","3","3","8","0.7","0.7","2","2","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c1-rep1","unary","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","939.8725691850819","3.6713772233792263","21.279480491","0.337187","0.821055","2.069937","54.05715","1.1363625696784843","1.510734","3.854511958013124","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"32.4","32.4","7","7","10","9.42173913043478","19.7","4.39130434782609","7","23","2.29565217391304","4.8","4.39130434782609","7","23",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c1-rep2","unary","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","728.4280197010025","2.845421951957041","27.456384789","0.404216","1.550198","4.657684","308.341597","1.4298335549277448","2.89544","3.9059633472288393","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"29.76","30.4","7","7","15","20.1925925925926","58","5.55555555555556","8","27","10.1333333333333","17.1","4.96296296296296","7","27",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c1-rep3","unary","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","861.8461673984461","3.3665865914001802","23.205997493","0.3556","1.018586","6.58674","35.458687","1.242818497224872","2.067841","3.097471221772763","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","11.832","49.8","4.8","7","25","2.892","33.4","2.48","8","25",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c4-rep1","unary","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2338.1634637571974","9.133451030301552","8.553721889","0.460784","1.1291","11.345878","54.434003","0.4244141388569426","0.962968","2.8450603599181004","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","11","0","0","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c4-rep2","unary","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2048.549373612318","8.002145990673117","9.763006085","0.522492","1.907261","16.945268","56.206373","0.48468081029051463","1.318669","2.4412504128138575","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","3.26666666666667","33.7","2.41666666666667","7","12","0.5","0.5","2","2","12",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c4-rep3","unary","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2489.5224349946943","9.724697011698025","8.033669317","0.505937","1.619505","6.297066","55.69484","0.4818177536376797","1.201703","2.96246877706835","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","2","2","12","0","0","2","2","12",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c8-rep1","unary","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","4438.625760176552","17.338381875689656","4.505899141","0.58357","2.191838","27.699082","52.685654","0.2970084395219756","0.968879","1.9705843961046916","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","9","0.6","0.6","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c8-rep2","unary","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","4104.2784314611645","16.032337622895174","4.872963746","0.608277","2.502827","27.673826","63.045448","0.31777335871793605","1.01706","2.0492822390833694","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","9","0","0","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c8-rep3","unary","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","3178.631269347478","12.416528395888585","6.292016376","0.592572","1.882651","39.917357","61.639621","0.31127452837642045","0.962006","2.722109452653268","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","9","0","0","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c16-rep1","unary","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","4211.121278961698","16.449692495944134","4.749328902","0.802421","3.814775","43.47862","67.047354","0.23308163653182482","0.732118","2.1756221089842573","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","8","0.4","0.4","2","2","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c16-rep2","unary","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","4283.789668058055","16.733553390851778","4.668763303","0.669994","3.143752","42.661127","61.026087","0.23009349082455843","0.596994","2.21611572895533","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","8","0.6","0.6","3","3","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p4096-c16-rep3","unary","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","6586.185326113451","25.72728643013067","3.03665916","0.685309","4.607473","33.495868","44.107406","0.2314966469823457","0.610999","2.003901472860784","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","8","0","0","2","2","8",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c1-rep1","unary","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","857.1813635297877","13.393458805152934","23.332285151","0.383572","0.921289","5.681035","43.607278","1.2411397439871963","1.792809","3.5182161441960327","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","17.548","50","4.8","7","25","1.492","31.8","2.2","7","25",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c1-rep2","unary","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","768.434930167236","12.006795783863062","26.026927219","0.425634","1.293552","11.222297","36.327883","1.3793694327216355","2.538023","3.073002002426448","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"37.3461538461538","37.7","7","7","13","9.42307692307692","49.9","4.69230769230769","7","26","5.11538461538461","37.7","4.69230769230769","7","26",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c1-rep3","unary","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","20000","782.7650947693002","12.230704605770315","25.550449469","0.426099","1.264177","3.619568","49.400441","1.3588159884494193","2.336096","3.831524601258051","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"32.4","32.4","7","7","12","9.816","54.6","4.6","7","25","3.708","32.7","4.6","7","25",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c4-rep1","unary","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","2277.8760844302897","35.591813819223276","8.780108864","0.58144","1.592839","22.024719","64.526701","0.5178216018800935","1.172987","2.737399836766398","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.75833333333333","33.1","2.41666666666667","7","12","2.00833333333333","24.1","2.5","8","12",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c4-rep2","unary","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","1970.6928214082905","30.79207533450454","10.148715103","0.634945","2.402414","23.248026","68.288603","0.5811331291564523","1.492985","3.061472496052109","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","6.63076923076923","43.1","2.76923076923077","7","13","0.492307692307692","3.2","2.76923076923077","7","13",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c4-rep3","unary","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","20000","1697.7805074677685","26.527820429183883","11.780085772","0.636179","2.055149","22.628689","63.863405","0.5849208105905292","1.410026","3.3874933934889495","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"31.3","31.3","7","7","2","0","0","2","2","14","4.73571428571429","22.1","3.07142857142857","7","14",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c8-rep1","unary","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","2599.8431309251505","40.622548920705476","7.69277183","0.757826","2.574869","44.38484","64.602132","0.3808836187309354","1.074344","2.9839273662382197","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","2","2","10","0.4","0.4","2","2","10",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c8-rep2","unary","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","2440.4793909615387","38.13249048377404","8.195111204","0.735115","3.155159","32.128481","44.485974","0.4055964130706581","1.109332","2.50788948069916","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","2","2","11","0.5","0.5","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c8-rep3","unary","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","20000","2649.4317513881383","41.39737111543966","7.548788524","0.739157","3.649748","36.881609","50.948786","0.40548039156957805","1.118985","2.5957768909336116","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","3","3","11","0","0","2","2","11",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c16-rep1","unary","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","4420.546670511175","69.0710417267371","4.524327304","0.932349","6.029299","46.439113","53.9391","0.29994785489274584","0.727548","2.470426277603569","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","3","3","9","0","0","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c16-rep2","unary","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","3721.0920491785087","58.1420632684142","5.3747662609999995","1.321692","22.047921","33.227375","43.307708","0.3475644996749822","1.127009","2.113619346529557","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","3","3","10","0.7","0.7","2","2","10",,,,,"0",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-unary-p16384-c16-rep3","unary","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","20000","3010.412649633176","47.037697650518375","6.643607481","1.143473","17.148595","35.427255","68.409051","0.32810757077853886","0.911023","2.301800436449589","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0","0","3","3","9","0.7","0.7","2","2","9",,,,,"0",,,,,"0",,,,,"0","True","",""
